DATE,CLOSE,TICKER,OPEN,HIGH,LOW,VOLUME
06/07/2017,20.25,CTG,20.40,20.50,20.25,1606330.00
05/07/2017,20.40,CTG,20.50,20.50,20.25,1118490.00
04/07/2017,20.35,CTG,20.70,20.70,20.25,708720.00
03/07/2017,20.65,CTG,20.30,20.65,20.20,2640680.00
30/06/2017,20.25,CTG,20.20,20.25,20.10,860890.00
29/06/2017,20.15,CTG,20.00,20.50,20.00,1535240.00
28/06/2017,20.15,CTG,20.10,20.20,19.70,1301680.00
27/06/2017,20.00,CTG,20.30,20.40,20.00,1475230.00
26/06/2017,20.25,CTG,19.95,20.55,19.95,1228390.00
23/06/2017,20.00,CTG,19.90,20.00,19.65,1351710.00
22/06/2017,19.95,CTG,20.30,20.45,19.95,1834770.00
21/06/2017,20.25,CTG,20.90,20.90,19.90,2667760.00
20/06/2017,20.90,CTG,20.90,20.95,20.65,1962690.00
19/06/2017,20.70,CTG,20.55,20.80,20.40,1575050.00
16/06/2017,20.40,CTG,20.25,20.60,20.25,982090.00
15/06/2017,20.45,CTG,20.20,20.90,20.20,2805430.00
14/06/2017,20.25,CTG,20.00,20.45,20.00,3179340.00
13/06/2017,19.80,CTG,19.50,19.90,19.35,1257110.00
12/06/2017,19.50,CTG,19.50,19.70,19.30,1164340.00
09/06/2017,19.40,CTG,19.55,19.85,19.40,1210820.00
08/06/2017,19.55,CTG,19.80,19.90,19.40,1285490.00
07/06/2017,19.90,CTG,19.30,20.05,19.30,6095440.00
06/06/2017,19.20,CTG,18.85,19.25,18.70,1433850.00
05/06/2017,18.80,CTG,19.00,19.10,18.75,968510.00
02/06/2017,18.70,CTG,18.70,18.75,18.45,1569140.00
01/06/2017,18.65,CTG,18.80,19.10,18.65,1658360.00
31/05/2017,18.80,CTG,18.90,19.15,18.70,1058830.00
30/05/2017,18.90,CTG,19.55,19.70,18.90,2589230.00
29/05/2017,19.55,CTG,19.15,19.90,19.15,5590140.00
26/05/2017,18.90,CTG,18.90,19.20,18.80,1376370.00
25/05/2017,18.90,CTG,19.25,19.40,18.85,2220180.00
24/05/2017,19.25,CTG,18.80,19.45,18.50,2068710.00
23/05/2017,18.70,CTG,19.20,19.45,18.70,1965190.00
22/05/2017,19.20,CTG,18.50,19.45,18.30,5170640.00
19/05/2017,18.20,CTG,18.00,18.40,18.00,1091650.00
18/05/2017,17.95,CTG,17.80,18.25,17.75,933490.00
17/05/2017,17.75,CTG,17.75,18.05,17.60,654830.00
