DATE,CLOSE,TICKER,OPEN,HIGH,LOW,VOLUME
12/09/2017,23.00,MBB,22.40,23.10,22.40,6404130.00
11/09/2017,22.45,MBB,22.60,22.90,22.45,3864890.00
08/09/2017,22.75,MBB,23.20,23.30,22.75,4304960.00
07/09/2017,23.20,MBB,23.30,23.60,23.20,2913730.00
06/09/2017,23.35,MBB,23.30,23.35,23.05,2406130.00
05/09/2017,23.35,MBB,23.40,23.65,23.25,2828120.00
01/09/2017,23.45,MBB,23.90,23.90,23.25,3641190.00
31/08/2017,23.75,MBB,23.30,24.00,23.20,6772570.00
30/08/2017,23.20,MBB,23.15,23.40,22.95,2376480.00
29/08/2017,22.95,MBB,23.00,23.40,22.90,4206280.00
28/08/2017,23.05,MBB,22.75,23.30,22.75,2172800.00
25/08/2017,22.95,MBB,22.85,23.20,22.75,3125910.00
24/08/2017,22.80,MBB,21.95,22.80,21.95,4126940.00
23/08/2017,22.00,MBB,22.00,22.15,21.80,888120.00
22/08/2017,22.00,MBB,22.20,22.30,21.70,1805920.00
21/08/2017,22.20,MBB,22.40,22.45,22.10,1153860.00
18/08/2017,22.40,MBB,21.90,22.40,21.70,2005430.00
17/08/2017,22.05,MBB,22.75,22.75,22.05,3710630.00
16/08/2017,22.75,MBB,22.90,22.90,22.45,1780090.00
15/08/2017,22.90,MBB,23.30,23.30,22.90,1457860.00
14/08/2017,23.20,MBB,22.40,23.25,22.35,3384150.00
11/08/2017,22.40,MBB,22.40,22.65,22.25,3122840.00
10/08/2017,22.50,MBB,22.30,22.65,22.10,3338290.00
09/08/2017,22.45,MBB,23.30,23.30,22.00,7408710.00
08/08/2017,23.30,MBB,23.70,23.70,23.10,3473580.00
07/08/2017,23.70,MBB,23.30,23.75,23.20,3758120.00
04/08/2017,23.30,MBB,23.80,23.80,23.20,1501290.00
03/08/2017,23.50,MBB,23.30,23.70,22.80,7586260.00
02/08/2017,23.50,MBB,23.30,24.00,23.00,4344820.00
01/08/2017,23.70,MBB,23.60,23.70,23.30,2723330.00
31/07/2017,23.80,MBB,23.50,24.10,23.35,4983080.00
28/07/2017,23.50,MBB,22.20,23.50,22.20,6617260.00
27/07/2017,22.20,MBB,22.10,22.45,22.00,2184450.00
26/07/2017,22.10,MBB,22.20,22.65,21.90,3812770.00
25/07/2017,22.10,MBB,20.60,22.10,20.60,3568050.00
24/07/2017,20.70,MBB,20.40,20.70,20.20,1455550.00
21/07/2017,20.30,MBB,20.80,20.90,20.30,1073920.00
20/07/2017,20.80,MBB,20.50,20.80,20.20,851450.00
19/07/2017,20.50,MBB,20.95,20.95,20.50,639030.00
18/07/2017,20.70,MBB,20.55,20.85,20.00,1387350.00
17/07/2017,20.60,MBB,21.05,21.40,20.55,2596150.00
14/07/2017,21.25,MBB,21.35,21.50,21.15,798560.00
13/07/2017,21.35,MBB,21.30,21.40,21.10,817410.00
12/07/2017,21.30,MBB,21.40,21.50,21.30,1480640.00
11/07/2017,21.20,MBB,20.75,21.20,20.50,3201390.00
